race_name,ppt_gender,distance_miles,date,med_time
Box Canyon Trail Races,M,10.0,2021-07-24,2.51875
Box Canyon Trail Races,M,10.0,2022-07-23,2.730281111111111
Box Canyon Trail Races,M,10.0,2023-07-22,2.6845986111111113
Box Canyon Trail Races,M,18.64,2020-08-01,4.494722222222222
Box Canyon Trail Races,M,18.64,2021-07-24,5.271111111111111
Box Canyon Trail Races,M,18.64,2022-07-23,4.310600138888889
Box Canyon Trail Races,M,18.64,2023-07-22,4.9848863888888895
Breakneck Point Trail Runs,F,13.05,2018-09-08,5.355833333333334
Breakneck Point Trail Runs,F,13.05,2019-04-13,4.522777777777778
Breakneck Point Trail Runs,F,13.05,2020-09-12,4.654999999999999
Breakneck Point Trail Runs,F,13.05,2021-05-08,4.682916666666667
Breakneck Point Trail Runs,F,13.05,2022-04-30,4.484027777777778
Breakneck Point Trail Runs,F,13.05,2023-05-06,3.8556944444444445
Breakneck Point Trail Runs,F,26.1,2018-09-08,8.386388888888888
Breakneck Point Trail Runs,F,26.1,2019-04-13,7.785833333333333
Breakneck Point Trail Runs,F,26.1,2020-09-12,8.437777777777777
Breakneck Point Trail Runs,F,26.1,2021-05-08,8.31236111111111
Breakneck Point Trail Runs,F,26.1,2022-04-30,8.068611111111112
Breakneck Point Trail Runs,F,26.1,2023-05-06,7.348333333333333
Breakneck Point Trail Runs,M,13.05,2018-09-08,3.9941666666666666
Breakneck Point Trail Runs,M,13.05,2019-04-13,3.9811111111111113
Breakneck Point Trail Runs,M,13.05,2020-09-12,4.025277777777778
Breakneck Point Trail Runs,M,13.05,2021-05-08,3.731666666666667
Breakneck Point Trail Runs,M,13.05,2022-04-30,3.7938888888888886
Breakneck Point Trail Runs,M,13.05,2023-05-06,3.445555555555555
Breakneck Point Trail Runs,M,26.1,2018-09-08,7.811111111111109
Breakneck Point Trail Runs,M,26.1,2019-04-13,7.475
Breakneck Point Trail Runs,M,26.1,2020-09-12,7.265555555555554
Breakneck Point Trail Runs,M,26.1,2021-05-08,7.0377777777777775
Breakneck Point Trail Runs,M,26.1,2022-04-30,7.548333333333333
Breakneck Point Trail Runs,M,26.1,2023-05-06,7.01611111111111
Broken Goat,F,1.06,2019-07-19,0.4229244444444445
Broken Goat,F,7.46,2019-07-19,1.902517638888889
Broken Goat,F,7.46,2022-07-16,2.4322033333333333
Broken Goat,F,7.46,2023-07-15,2.5135741666666664
Broken Goat,F,15.53,2019-07-19,3.8375161111111113
Broken Goat,F,15.53,2022-07-16,3.652916666666667
Broken Goat,F,15.53,2023-07-15,3.8416322222222217
Broken Goat,F,15.6,2022-07-16,3.7302777777777774
Broken Goat,F,31.07,2019-07-19,8.318496388888889
Broken Goat,F,31.69,2022-07-16,9.091666666666667
Broken Goat,F,31.69,2023-07-15,9.021617777777777
Broken Goat,F,32.31,2022-07-16,9.149861111111111
Broken Goat,F,47.85,2022-07-16,12.317499999999999
Broken Goat,M,1.06,2019-07-19,0.4214041666666667
Broken Goat,M,7.46,2019-07-19,1.6823838888888887
Broken Goat,M,7.46,2022-07-16,2.1053516666666665
Broken Goat,M,7.46,2023-07-15,1.7995930555555553
Broken Goat,M,15.53,2019-07-19,3.4444611111111105
Broken Goat,M,15.53,2022-07-16,2.968611111111111
Broken Goat,M,15.53,2023-07-15,3.4728261111111114
Broken Goat,M,15.6,2022-07-16,2.8433333333333333
Broken Goat,M,31.07,2019-07-19,7.695884305555555
Broken Goat,M,31.69,2022-07-16,8.411944444444446
Broken Goat,M,31.69,2023-07-15,8.623492777777779
Broken Goat,M,32.31,2022-07-16,7.635555555555555
Broken Goat,M,47.85,2022-07-16,10.462777777777777
Broken/Vista,F,13.1,2021-06-05,2.7155555555555555
Broken/Vista,F,13.1,2022-06-04,2.6144444444444446
Broken/Vista,F,13.1,2023-06-17,2.60125
Broken/Vista,F,26.2,2021-06-05,5.3086111111111105
Broken/Vista,F,26.2,2022-06-04,5.453333333333333
Broken/Vista,F,31.07,2023-06-17,7.586944444444443
Broken/Vista,M,13.1,2021-06-05,2.1865277777777776
Broken/Vista,M,13.1,2022-06-04,2.2945833333333336
Broken/Vista,M,13.1,2023-06-17,2.2762499999999997
Broken/Vista,M,26.2,2021-06-05,4.63125
Broken/Vista,M,26.2,2022-06-04,5.183333333333334
Broken/Vista,M,31.07,2023-06-17,6.8126388888888885
Brundage Mountain Summit Cat Track 10k/5k,F,3.11,2019-07-04,0.6136111111111112
Brundage Mountain Summit Cat Track 10k/5k,F,3.11,2021-07-04,0.6054384722222221
Brundage Mountain Summit Cat Track 10k/5k,F,3.11,2022-07-04,0.5470779166666666
Brundage Mountain Summit Cat Track 10k/5k,F,3.11,2023-07-04,0.6293647222222222
Brundage Mountain Summit Cat Track 10k/5k,F,6.21,2019-07-04,1.2902777777777779
Brundage Mountain Summit Cat Track 10k/5k,F,6.21,2021-07-04,1.2890931944444444
Brundage Mountain Summit Cat Track 10k/5k,F,6.21,2022-07-04,1.2592261111111112
Brundage Mountain Summit Cat Track 10k/5k,F,6.21,2023-07-04,1.3236352777777778
Brundage Mountain Summit Cat Track 10k/5k,M,3.11,2019-07-04,0.5229166666666667
Brundage Mountain Summit Cat Track 10k/5k,M,3.11,2021-07-04,0.501005
Brundage Mountain Summit Cat Track 10k/5k,M,3.11,2022-07-04,0.4680405555555555
Brundage Mountain Summit Cat Track 10k/5k,M,3.11,2023-07-04,0.5616388888888888
Brundage Mountain Summit Cat Track 10k/5k,M,6.21,2019-07-04,1.159166666666667
Brundage Mountain Summit Cat Track 10k/5k,M,6.21,2021-07-04,1.23197375
Brundage Mountain Summit Cat Track 10k/5k,M,6.21,2022-07-04,1.0824027777777776
Brundage Mountain Summit Cat Track 10k/5k,M,6.21,2023-07-04,1.1926422222222222
Bryce Canyon Ultras,F,18.64,2020-05-30,4.028333333333333
Bryce Canyon Ultras,F,18.64,2022-05-28,5.004444444444444
Bryce Canyon Ultras,F,18.64,2023-05-20,5.0008333333333335
Bryce Canyon Ultras,F,31.07,2019-05-18,8.564722222222223
Bryce Canyon Ultras,F,31.07,2020-05-30,10.029166666666667
Bryce Canyon Ultras,F,31.07,2021-05-29,9.46125
Bryce Canyon Ultras,F,31.07,2022-05-28,9.690694444444443
Bryce Canyon Ultras,F,37.28,2019-05-18,9.775138888888888
Bryce Canyon Ultras,F,37.28,2020-05-30,10.601805555555556
Bryce Canyon Ultras,F,37.28,2021-05-29,10.479444444444445
Bryce Canyon Ultras,F,37.28,2022-05-28,10.989166666666668
Bryce Canyon Ultras,F,37.28,2023-05-20,7.285555555555556
Bryce Canyon Ultras,F,50.0,2019-05-18,13.90861111111111
Bryce Canyon Ultras,F,50.0,2020-05-30,14.29
Bryce Canyon Ultras,F,50.0,2021-05-29,12.609305555555556
Bryce Canyon Ultras,F,50.0,2022-05-28,14.330555555555556
Bryce Canyon Ultras,F,50.0,2023-05-20,14.479722222222222
Bryce Canyon Ultras,F,100.0,2019-05-18,30.80097222222222
Bryce Canyon Ultras,F,100.0,2020-05-30,31.886111111111113
Bryce Canyon Ultras,F,100.0,2021-05-29,34.382777777777775
Bryce Canyon Ultras,F,100.0,2022-05-28,32.959444444444436
Bryce Canyon Ultras,M,18.64,2020-05-30,3.9491666666666663
Bryce Canyon Ultras,M,18.64,2022-05-28,4.462222222222222
Bryce Canyon Ultras,M,18.64,2023-05-20,4.488472222222223
Bryce Canyon Ultras,M,31.07,2019-05-18,7.52013888888889
Bryce Canyon Ultras,M,31.07,2020-05-30,9.28888888888889
Bryce Canyon Ultras,M,31.07,2021-05-29,8.178333333333333
Bryce Canyon Ultras,M,31.07,2022-05-28,9.07625
Bryce Canyon Ultras,M,31.07,2023-05-20,6.881666666666666
Bryce Canyon Ultras,M,37.28,2019-05-18,8.991666666666667
Bryce Canyon Ultras,M,37.28,2020-05-30,9.468055555555557
Bryce Canyon Ultras,M,37.28,2021-05-29,9.769305555555555
Bryce Canyon Ultras,M,37.28,2022-05-28,10.370555555555557
Bryce Canyon Ultras,M,37.28,2023-05-20,8.605555555555556
Bryce Canyon Ultras,M,50.0,2019-05-18,11.9775
Bryce Canyon Ultras,M,50.0,2020-05-30,14.177222222222222
Bryce Canyon Ultras,M,50.0,2021-05-29,13.779722222222222
Bryce Canyon Ultras,M,50.0,2022-05-28,14.033333333333333
Bryce Canyon Ultras,M,50.0,2023-05-20,13.873055555555556
Bryce Canyon Ultras,M,100.0,2019-05-18,29.067777777777778
Bryce Canyon Ultras,M,100.0,2020-05-30,31.30722222222222
Bryce Canyon Ultras,M,100.0,2021-05-29,32.09402777777778
Bryce Canyon Ultras,M,100.0,2022-05-28,32.56805555555555
Bunk House Trail Runs,F,31.07,2020-07-25,8.1
Bunk House Trail Runs,F,31.07,2021-05-29,8.430555555555555
Bunk House Trail Runs,M,31.07,2020-07-25,6.854166666666667
Bunk House Trail Runs,M,31.07,2021-05-29,6.311805555555556
Bunk House Trail Runs,M,31.07,2022-05-28,5.313611111111111
Bunk House Trail Runs,M,31.07,2023-05-27,6.544444444444445
Calgary Marathon,F,31.07,2021-09-19,4.744722222222222
Calgary Marathon,F,31.07,2022-05-28,5.089305555555555
Calgary Marathon,F,31.07,2023-05-28,5.33388888888889
Calgary Marathon,M,31.07,2021-09-19,3.9895833333333335
Calgary Marathon,M,31.07,2022-05-28,4.559027777777778
Calgary Marathon,M,31.07,2023-05-28,3.340277777777778
Calgary Ultra Run,F,31.07,2022-06-05,6.538333333333333
Calgary Ultra Run,M,31.07,2022-06-05,5.218333333333334
Calgary Ultra Run,M,31.07,2023-06-03,5.783611111111111
Canyonman 100,F,100.0,2019-05-04,15.0
Canyonman 100,F,100.0,2021-05-01,14.666666666666666
Canyonman 100,F,100.0,2022-05-07,15.516666666666667
Canyonman 100,F,100.0,2023-05-06,21.635989166666665
Canyonman 100,M,100.0,2019-05-04,13.6
Canyonman 100,M,100.0,2021-05-01,14.05
Canyonman 100,M,100.0,2022-05-07,14.333333333333334
Canyonman 100,M,100.0,2023-05-06,13.339675555555555
Cape Mountain,F,6.21,2023-06-03,1.5144444444444443
Cape Mountain,F,15.53,2021-11-20,3.5409824999999997
Cape Mountain,F,15.53,2022-11-19,3.104722222222222
Cape Mountain,F,15.53,2023-06-03,3.196388888888889
Cape Mountain,F,31.07,2021-11-20,6.756326944444444
Cape Mountain,F,31.07,2022-11-19,6.829722222222221
Cape Mountain,F,31.07,2023-06-03,6.669722222222221
Cape Mountain,M,6.21,2023-06-03,1.2455555555555555
Cape Mountain,M,15.53,2021-11-20,2.842225
Cape Mountain,M,15.53,2022-11-19,2.9880555555555555
Cape Mountain,M,15.53,2023-06-03,3.0372222222222214
Cape Mountain,M,31.07,2021-11-20,6.364264166666667
Cape Mountain,M,31.07,2022-11-19,5.601388888888889
Cape Mountain,M,31.07,2023-06-03,6.565555555555554
Capt'n Karls - Pedernales Falls,F,6.21,2019-06-22,1.4958333333333333
Capt'n Karls - Pedernales Falls,F,12.43,2019-06-22,3.0836111111111113
Capt'n Karls - Pedernales Falls,F,18.64,2019-06-22,4.779444444444445
Capt'n Karls - Pedernales Falls,F,18.64,2021-06-26,5.1466666666666665
Capt'n Karls - Pedernales Falls,F,18.64,2022-06-25,4.938194444444444
Capt'n Karls - Pedernales Falls,F,18.64,2023-06-24,5.138333333333333
Capt'n Karls - Pedernales Falls,F,37.28,2019-06-22,8.804444444444444
Capt'n Karls - Pedernales Falls,F,37.28,2021-06-26,9.771388888888888
Capt'n Karls - Pedernales Falls,F,37.28,2022-06-25,9.230555555555556
Capt'n Karls - Pedernales Falls,F,37.28,2023-06-24,9.72
Capt'n Karls - Pedernales Falls,M,6.21,2019-06-22,1.2419444444444445
Capt'n Karls - Pedernales Falls,M,12.43,2019-06-22,2.0580555555555553
Capt'n Karls - Pedernales Falls,M,18.64,2019-06-22,4.099722222222222
Capt'n Karls - Pedernales Falls,M,18.64,2021-06-26,4.345694444444445
Capt'n Karls - Pedernales Falls,M,18.64,2022-06-25,3.8947222222222218
Capt'n Karls - Pedernales Falls,M,18.64,2023-06-24,4.59
Capt'n Karls - Pedernales Falls,M,37.28,2019-06-22,8.534583333333334
Capt'n Karls - Pedernales Falls,M,37.28,2021-06-26,8.879583333333333
Capt'n Karls - Pedernales Falls,M,37.28,2022-06-25,8.47
Capt'n Karls - Pedernales Falls,M,37.28,2023-06-24,9.089722222222223
Cascade Crest,F,100.0,2018-08-25,30.861944444444443
Cascade Crest,F,100.0,2019-08-24,31.41412222222222
Cascade Crest,F,100.0,2021-08-28,30.78527777777777
Cascade Crest,F,100.0,2022-07-22,32.01093
Cascade Crest,F,100.0,2023-07-21,30.949888611111113
Cascade Crest,M,100.0,2018-08-25,28.751666666666665
Cascade Crest,M,100.0,2019-08-24,28.252146666666665
Cascade Crest,M,100.0,2021-08-28,30.088611111111106
Cascade Crest,M,100.0,2022-07-22,30.092685694444437
Cascade Crest,M,100.0,2023-07-21,30.214719444444444
Catamount Ultra,F,15.53,2019-06-22,3.0558070833333333
Catamount Ultra,F,15.53,2021-06-26,2.897361111111111
Catamount Ultra,F,15.53,2022-06-25,3.202777777777777
Catamount Ultra,F,15.53,2023-06-24,3.2677777777777774
Catamount Ultra,F,31.07,2019-06-22,6.323185555555556
Catamount Ultra,F,31.07,2021-06-26,6.129166666666666
Catamount Ultra,F,31.07,2022-06-25,6.500277777777778
Catamount Ultra,F,31.07,2023-06-24,6.8213888888888885
Catamount Ultra,M,15.53,2019-06-22,2.7464647222222225
Catamount Ultra,M,15.53,2021-06-26,2.641111111111111
Catamount Ultra,M,15.53,2022-06-25,2.7443055555555556
Catamount Ultra,M,15.53,2023-06-24,2.9541666666666666
Catamount Ultra,M,31.07,2019-06-22,5.788913888888889
Catamount Ultra,M,31.07,2021-06-26,6.272638888888889
Catamount Ultra,M,31.07,2022-06-25,6.297777777777778
Catamount Ultra,M,31.07,2023-06-24,6.340416666666667
Catoctin 50k Trail Run & Half Cat,F,15.53,2019-07-20,5.198112777777778
Catoctin 50k Trail Run & Half Cat,F,15.53,2020-07-11,5.150555555555556
Catoctin 50k Trail Run & Half Cat,F,15.53,2021-07-10,4.645555555555555
Catoctin 50k Trail Run & Half Cat,F,15.53,2022-07-09,4.7148625
Catoctin 50k Trail Run & Half Cat,F,15.53,2023-07-08,4.712065694444444
Catoctin 50k Trail Run & Half Cat,F,31.07,2019-07-20,8.8643125
Catoctin 50k Trail Run & Half Cat,F,31.07,2020-07-11,8.719722222222224
Catoctin 50k Trail Run & Half Cat,F,31.07,2021-07-10,8.370781527777776
Catoctin 50k Trail Run & Half Cat,F,31.07,2022-07-09,7.8311108333333355
Catoctin 50k Trail Run & Half Cat,F,31.07,2023-07-08,8.8024825
Catoctin 50k Trail Run & Half Cat,M,15.53,2019-07-20,4.967550694444444
Catoctin 50k Trail Run & Half Cat,M,15.53,2020-07-11,5.059444444444444
Catoctin 50k Trail Run & Half Cat,M,15.53,2021-07-10,3.915
Catoctin 50k Trail Run & Half Cat,M,15.53,2022-07-09,4.2578411111111105
Catoctin 50k Trail Run & Half Cat,M,15.53,2023-07-08,4.378411944444443
Catoctin 50k Trail Run & Half Cat,M,31.07,2019-07-20,8.166773611111111
Catoctin 50k Trail Run & Half Cat,M,31.07,2020-07-11,8.255833333333333
Catoctin 50k Trail Run & Half Cat,M,31.07,2021-07-10,7.874830833333333
Catoctin 50k Trail Run & Half Cat,M,31.07,2022-07-09,7.8139763888888885
Catoctin 50k Trail Run & Half Cat,M,31.07,2023-07-08,8.268148333333334
Cayuga Trails,F,26.2,2019-06-01,6.653895833333333
Cayuga Trails,F,31.07,2020-07-18,8.511388888888888
Cayuga Trails,F,31.07,2021-05-29,8.780833333333334
Cayuga Trails,F,31.07,2022-06-04,8.201058611111112
Cayuga Trails,F,31.07,2023-06-03,8.65513888888889
Cayuga Trails,F,50.0,2019-06-01,12.440756666666665
Cayuga Trails,F,50.0,2020-07-18,13.211944444444445
Cayuga Trails,F,50.0,2021-05-29,12.388611111111112
Cayuga Trails,F,50.0,2022-06-04,12.692480277777777
Cayuga Trails,F,50.0,2023-06-03,12.963194444444445
Cayuga Trails,M,26.2,2019-06-01,6.005048472222222
Cayuga Trails,M,31.07,2020-07-18,8.206527777777778
Cayuga Trails,M,31.07,2021-05-29,7.496666666666667
Cayuga Trails,M,31.07,2022-06-04,7.6287683333333325
Cayuga Trails,M,31.07,2023-06-03,7.759166666666667
Cayuga Trails,M,50.0,2019-06-01,12.572688750000001
Cayuga Trails,M,50.0,2020-07-18,13.525277777777777
Cayuga Trails,M,50.0,2021-05-29,11.877500000000001
Cayuga Trails,M,50.0,2022-06-04,12.525109166666665
Cayuga Trails,M,50.0,2023-06-03,12.43638888888889
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,F,3.11,2019-05-25,0.7310544444444445
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,F,3.11,2022-05-29,0.7097008333333333
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,F,3.11,2023-05-28,0.8435269444444444
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,F,13.1,2019-05-25,2.9051279166666664
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,F,13.1,2021-05-29,2.7525552777777773
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,F,13.1,2022-05-29,2.8652538888888888
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,F,13.1,2023-05-28,2.7124934722222225
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,M,3.11,2019-05-25,0.6194077777777778
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,M,3.11,2022-05-29,0.6332548611111111
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,M,3.11,2023-05-28,0.8856813888888889
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,M,13.1,2019-05-25,2.5274183333333338
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,M,13.1,2021-05-29,2.359801111111111
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,M,13.1,2022-05-29,2.2835809722222224
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,M,13.1,2023-05-28,2.381935972222222
Chesterfield Gorge Ultra and 25k,F,15.53,2019-06-01,2.885
Chesterfield Gorge Ultra and 25k,F,15.53,2022-06-04,2.874722222222222
Chesterfield Gorge Ultra and 25k,F,15.53,2023-06-03,2.7952777777777778
Chesterfield Gorge Ultra and 25k,F,31.07,2019-06-01,6.418472222222222
Chesterfield Gorge Ultra and 25k,F,31.07,2021-07-10,6.595833333333333
Chesterfield Gorge Ultra and 25k,F,31.07,2022-06-04,6.650138888888889
Chesterfield Gorge Ultra and 25k,F,31.07,2023-06-03,6.620416666666667
Chesterfield Gorge Ultra and 25k,F,50.0,2019-06-01,11.335555555555555
Chesterfield Gorge Ultra and 25k,F,50.0,2021-07-10,9.845
Chesterfield Gorge Ultra and 25k,F,50.0,2022-06-04,11.554027777777778
Chesterfield Gorge Ultra and 25k,F,50.0,2023-06-03,11.648055555555555
Chesterfield Gorge Ultra and 25k,F,62.14,2019-06-01,15.65777777777778
Chesterfield Gorge Ultra and 25k,F,62.14,2021-07-10,13.816527777777777
Chesterfield Gorge Ultra and 25k,F,62.14,2022-06-04,17.11694444444445
Chesterfield Gorge Ultra and 25k,M,15.53,2019-06-01,2.636527777777778
Chesterfield Gorge Ultra and 25k,M,15.53,2022-06-04,2.5361111111111114
Chesterfield Gorge Ultra and 25k,M,15.53,2023-06-03,2.477222222222222
Chesterfield Gorge Ultra and 25k,M,31.07,2019-06-01,6.377361111111111
Chesterfield Gorge Ultra and 25k,M,31.07,2021-07-10,6.113611111111111
Chesterfield Gorge Ultra and 25k,M,31.07,2022-06-04,5.992638888888889
Chesterfield Gorge Ultra and 25k,M,31.07,2023-06-03,5.474027777777778
Chesterfield Gorge Ultra and 25k,M,50.0,2019-06-01,10.901805555555557
Chesterfield Gorge Ultra and 25k,M,50.0,2021-07-10,11.325
Chesterfield Gorge Ultra and 25k,M,50.0,2022-06-04,10.137222222222222
Chesterfield Gorge Ultra and 25k,M,50.0,2023-06-03,11.075555555555555
Chesterfield Gorge Ultra and 25k,M,62.14,2019-06-01,14.325277777777778
Chesterfield Gorge Ultra and 25k,M,62.14,2021-07-10,11.914861111111112
Chesterfield Gorge Ultra and 25k,M,62.14,2022-06-04,14.928888888888888
Chesterfield Gorge Ultra and 25k,X,31.07,2023-06-03,6.2844444444444445
China Camp Trail Run,F,3.11,2019-06-01,0.6486111111111109
China Camp Trail Run,F,3.11,2021-09-04,0.5616666666666668
China Camp Trail Run,F,3.11,2022-06-18,0.6275
China Camp Trail Run,F,3.11,2023-06-17,0.6663888888888888
China Camp Trail Run,F,6.21,2019-06-01,1.2966666666666666
China Camp Trail Run,F,6.21,2021-09-04,1.327222222222222
China Camp Trail Run,F,6.21,2022-06-18,1.431527777777778
China Camp Trail Run,F,6.21,2023-06-17,1.3161111111111112
China Camp Trail Run,F,13.1,2019-06-01,2.521111111111111
China Camp Trail Run,F,13.1,2021-09-04,2.65
China Camp Trail Run,F,13.1,2022-06-18,2.5268055555555557
China Camp Trail Run,F,13.1,2023-06-17,2.4644444444444447
China Camp Trail Run,M,3.11,2019-06-01,0.6619444444444444
China Camp Trail Run,M,3.11,2021-09-04,0.4176388888888889
China Camp Trail Run,M,3.11,2022-06-18,0.5338888888888889
China Camp Trail Run,M,3.11,2023-06-17,0.5536111111111112
China Camp Trail Run,M,6.21,2019-06-01,1.0702777777777779
China Camp Trail Run,M,6.21,2021-09-04,1.0873611111111112
China Camp Trail Run,M,6.21,2022-06-18,1.1609722222222223
China Camp Trail Run,M,6.21,2023-06-17,1.1236111111111111
China Camp Trail Run,M,13.1,2019-06-01,2.112777777777778
China Camp Trail Run,M,13.1,2021-09-04,2.185972222222222
China Camp Trail Run,M,13.1,2022-06-18,2.2279166666666668
China Camp Trail Run,M,13.1,2023-06-17,2.283888888888889
China Camp Trail Run,X,13.1,2021-09-04,2.694166666666667
Chocorua Mountain Race,F,15.5,2019-06-08,4.329444444444444
Chocorua Mountain Race,F,15.5,2021-06-05,4.8100000000000005
Chocorua Mountain Race,F,15.5,2022-06-04,4.535
Chocorua Mountain Race,F,15.5,2023-06-03,4.644861111111112
Chocorua Mountain Race,M,15.5,2019-06-08,3.496666666666667
Chocorua Mountain Race,M,15.5,2021-06-05,4.096805555555555
Chocorua Mountain Race,M,15.5,2022-06-04,4.039722222222222
Chocorua Mountain Race,M,15.5,2023-06-03,4.217638888888889
Cinderella Trail Run,F,5.0,2019-05-11,1.1143055555555557
Cinderella Trail Run,F,5.0,2022-06-11,0.9476388888888888
Cinderella Trail Run,F,13.1,2019-05-11,3.171527777777777
Cinderella Trail Run,F,13.1,2022-06-11,3.315
Cinderella Trail Run,F,18.64,2019-05-11,4.356527777777777
Cinderella Trail Run,F,18.64,2022-06-11,4.508055555555555
Cinderella Trail Run,F,26.2,2019-05-11,6.015833333333333
Cinderella Trail Run,F,26.2,2022-06-11,8.030555555555555
Cinderella Trail Run,F,31.07,2019-05-11,8.118611111111111
Cinderella Trail Run,F,31.07,2022-06-11,6.948055555555555
Cinderella Trail Run,F,31.07,2023-06-10,7.356805555555556
Cinderella Trail Run,M,5.0,2019-05-11,0.8338888888888889
