race_name,ppt_gender,distance_miles,date,min_time
Forest Ranch Four,M,13.1,2021-04-17,108.75
Forest Ranch Four,M,13.1,2022-04-23,109.852
Forest Ranch Four,M,13.1,2023-05-20,152.56666666666666
Forest Ranch Four,M,31.07,2019-04-28,246.3
Forest Ranch Four,M,31.07,2021-04-17,242.51666666666668
Forest Ranch Four,M,31.07,2022-04-23,285.23155
Forest Ranch Four,M,31.07,2023-05-20,334.93333333333334
Forest Ranch Four,M,62.14,2021-04-17,687.3166666666667
Forest Ranch Four,M,62.14,2022-04-23,794.7434666666667
Forest Ranch Four,M,62.14,2023-05-20,609.45
Fort Yargo Ultra,F,9.32,2020-06-06,111.0
Fort Yargo Ultra,F,9.32,2021-06-05,95.63333333333334
Fort Yargo Ultra,F,15.53,2020-06-06,171.0
Fort Yargo Ultra,F,15.53,2021-06-05,136.4
Fort Yargo Ultra,F,15.53,2022-05-28,140.23333333333332
Fort Yargo Ultra,F,15.53,2023-05-20,144.26666666666668
Fort Yargo Ultra,F,31.07,2020-06-06,362.0
Fort Yargo Ultra,F,31.07,2021-06-05,348.9166666666667
Fort Yargo Ultra,F,31.07,2022-05-28,360.98333333333335
Fort Yargo Ultra,F,31.07,2023-05-20,286.56666666666666
Fort Yargo Ultra,M,9.32,2020-06-06,65.0
Fort Yargo Ultra,M,9.32,2021-06-05,69.86666666666666
Fort Yargo Ultra,M,15.53,2020-06-06,129.0
Fort Yargo Ultra,M,15.53,2021-06-05,125.8
Fort Yargo Ultra,M,15.53,2022-05-28,135.25
Fort Yargo Ultra,M,15.53,2023-05-20,128.95
Fort Yargo Ultra,M,31.07,2020-06-06,238.0
Fort Yargo Ultra,M,31.07,2021-06-05,255.81666666666666
Fort Yargo Ultra,M,31.07,2022-05-28,286.26666666666665
Fort Yargo Ultra,M,31.07,2023-05-20,281.48333333333335
Frost Town Trail Festival,F,6.21,2019-06-01,54.464483333333334
Frost Town Trail Festival,F,6.21,2021-05-29,51.21666666666667
Frost Town Trail Festival,F,6.21,2022-05-28,51.266666666666666
Frost Town Trail Festival,F,6.21,2023-06-10,57.166666666666664
Frost Town Trail Festival,F,15.53,2019-06-01,137.4966
Frost Town Trail Festival,F,15.53,2021-05-29,165.3
Frost Town Trail Festival,F,15.53,2022-05-28,154.85
Frost Town Trail Festival,F,15.53,2023-06-10,152.16666666666666
Frost Town Trail Festival,M,6.21,2019-06-01,49.168933333333335
Frost Town Trail Festival,M,6.21,2021-05-29,46.083333333333336
Frost Town Trail Festival,M,6.21,2022-05-28,48.11666666666667
Frost Town Trail Festival,M,6.21,2023-06-10,50.63333333333333
Frost Town Trail Festival,M,15.53,2019-06-01,117.3257
Frost Town Trail Festival,M,15.53,2021-05-29,116.58333333333333
Frost Town Trail Festival,M,15.53,2022-05-28,122.41666666666667
Frost Town Trail Festival,M,15.53,2023-06-10,117.58333333333333
Get Lost Trail Race,F,3.0,2019-06-30,29.386833333333332
Get Lost Trail Race,F,3.0,2021-07-11,28.156616666666668
Get Lost Trail Race,F,3.0,2022-07-10,24.870516666666667
Get Lost Trail Race,F,3.0,2023-07-09,24.466666666666665
Get Lost Trail Race,F,7.0,2019-06-30,79.93565
Get Lost Trail Race,F,7.0,2021-07-11,67.21666666666667
Get Lost Trail Race,F,7.0,2022-07-10,66.55006666666667
Get Lost Trail Race,F,7.0,2023-07-09,57.06666666666667
Get Lost Trail Race,M,3.0,2019-06-30,27.40815
Get Lost Trail Race,M,3.0,2021-07-11,22.383333333333333
Get Lost Trail Race,M,3.0,2022-07-10,26.95415
Get Lost Trail Race,M,3.0,2023-07-09,23.166666666666668
Get Lost Trail Race,M,7.0,2019-06-30,57.60935
Get Lost Trail Race,M,7.0,2021-07-11,58.042316666666665
Get Lost Trail Race,M,7.0,2022-07-10,59.3773
Get Lost Trail Race,M,7.0,2023-07-09,52.983333333333334
Ghost Town Trail Challenge,F,7.46,2019-06-15,55.56755
Ghost Town Trail Challenge,F,7.46,2020-08-22,57.33298333333333
Ghost Town Trail Challenge,F,7.46,2021-06-19,59.333333333333336
Ghost Town Trail Challenge,F,7.46,2022-06-18,73.9095
Ghost Town Trail Challenge,F,7.46,2023-06-17,59.94505
Ghost Town Trail Challenge,F,15.53,2019-06-15,126.80828333333334
Ghost Town Trail Challenge,F,15.53,2020-08-22,137.6418
Ghost Town Trail Challenge,F,15.53,2021-06-19,109.56666666666666
Ghost Town Trail Challenge,F,15.53,2022-06-18,136.28871666666666
Ghost Town Trail Challenge,F,15.53,2023-06-17,145.25001666666665
Ghost Town Trail Challenge,F,31.07,2019-06-15,272.28768333333335
Ghost Town Trail Challenge,F,31.07,2020-08-22,235.17311666666666
Ghost Town Trail Challenge,F,31.07,2021-06-19,283.1
Ghost Town Trail Challenge,F,31.07,2022-06-18,272.1152833333333
Ghost Town Trail Challenge,F,31.07,2023-06-17,268.1598
Ghost Town Trail Challenge,M,7.46,2019-06-15,43.09761666666667
Ghost Town Trail Challenge,M,7.46,2020-08-22,58.434983333333335
Ghost Town Trail Challenge,M,7.46,2021-06-19,47.15
Ghost Town Trail Challenge,M,7.46,2022-06-18,53.016666666666666
Ghost Town Trail Challenge,M,7.46,2023-06-17,48.71515
Ghost Town Trail Challenge,M,15.53,2019-06-15,99.84943333333334
Ghost Town Trail Challenge,M,15.53,2020-08-22,97.1965
Ghost Town Trail Challenge,M,15.53,2021-06-19,99.06666666666666
Ghost Town Trail Challenge,M,15.53,2022-06-18,110.63743333333333
Ghost Town Trail Challenge,M,15.53,2023-06-17,115.65
Ghost Town Trail Challenge,M,31.07,2019-06-15,226.51003333333333
Ghost Town Trail Challenge,M,31.07,2020-08-22,213.80325
Ghost Town Trail Challenge,M,31.07,2021-06-19,251.9
Ghost Town Trail Challenge,M,31.07,2022-06-18,230.58741666666666
Ghost Town Trail Challenge,M,31.07,2023-06-17,243.4989
Glacier Ridge,F,18.64,2019-05-11,203.96666666666667
Glacier Ridge,F,18.64,2021-05-01,209.06666666666666
Glacier Ridge,F,18.64,2022-05-07,206.98333333333332
Glacier Ridge,F,31.07,2019-05-11,318.05
Glacier Ridge,F,31.07,2021-05-01,365.81666666666666
Glacier Ridge,F,31.07,2022-05-07,283.75
Glacier Ridge,F,31.07,2023-05-13,392.0
Glacier Ridge,F,50.0,2019-05-11,537.45
Glacier Ridge,F,50.0,2021-05-01,488.75
Glacier Ridge,F,50.0,2022-05-07,593.9333333333333
Glacier Ridge,F,50.0,2023-05-13,654.3666666666667
Glacier Ridge,M,18.64,2019-05-11,188.81666666666666
Glacier Ridge,M,18.64,2021-05-01,163.5
Glacier Ridge,M,18.64,2022-05-07,192.33333333333334
Glacier Ridge,M,31.07,2019-05-11,254.25
Glacier Ridge,M,31.07,2021-05-01,277.18333333333334
Glacier Ridge,M,31.07,2022-05-07,284.93333333333334
Glacier Ridge,M,31.07,2023-05-13,286.21666666666664
Glacier Ridge,M,50.0,2019-05-11,503.78333333333336
Glacier Ridge,M,50.0,2021-05-01,500.4166666666667
Glacier Ridge,M,50.0,2022-05-07,506.15
Glacier Ridge,M,50.0,2023-05-13,501.1166666666667
Golden State,F,6.21,2019-08-24,48.43333333333333
Golden State,F,6.21,2021-08-21,51.083333333333336
Golden State,F,6.21,2023-07-01,49.68333333333333
Golden State,F,13.1,2019-08-24,109.06666666666666
Golden State,F,13.1,2021-08-21,115.56666666666666
Golden State,F,13.1,2023-07-01,108.33333333333333
Golden State,F,21.75,2019-08-24,243.6
Golden State,F,21.75,2021-08-21,224.55
Golden State,F,21.75,2023-07-01,195.16666666666666
Golden State,F,31.07,2019-08-24,289.3666666666667
Golden State,F,31.07,2021-08-21,293.4166666666667
Golden State,F,31.07,2023-07-01,322.55
Golden State,M,6.21,2019-08-24,38.56666666666667
Golden State,M,6.21,2021-08-21,36.71666666666667
Golden State,M,6.21,2023-07-01,42.7
Golden State,M,13.1,2019-08-24,89.81666666666666
Golden State,M,13.1,2021-08-21,93.8
Golden State,M,13.1,2023-07-01,92.08333333333333
Golden State,M,21.75,2019-08-24,161.65
Golden State,M,21.75,2021-08-21,153.8
Golden State,M,21.75,2023-07-01,176.98333333333332
Golden State,M,31.07,2019-08-24,274.45
Golden State,M,31.07,2021-08-21,242.1
Golden State,M,31.07,2023-07-01,232.66666666666666
Goshen Gallop,F,3.11,2019-07-20,34.36835
Goshen Gallop,F,3.11,2020-07-18,31.583333333333332
Goshen Gallop,F,3.11,2021-07-17,30.153216666666665
Goshen Gallop,F,3.11,2022-07-16,28.75085
Goshen Gallop,F,3.11,2023-07-15,29.05
Goshen Gallop,F,6.21,2019-07-20,47.55405
Goshen Gallop,F,6.21,2020-07-18,46.05
Goshen Gallop,F,6.21,2021-07-17,45.993566666666666
Goshen Gallop,F,6.21,2022-07-16,46.92135
Goshen Gallop,F,6.21,2023-07-15,45.46666666666667
Goshen Gallop,M,3.11,2019-07-20,36.529133333333334
Goshen Gallop,M,3.11,2020-07-18,25.433333333333334
Goshen Gallop,M,3.11,2021-07-17,26.733333333333334
Goshen Gallop,M,3.11,2022-07-16,21.682766666666666
Goshen Gallop,M,3.11,2023-07-15,28.133333333333333
Goshen Gallop,M,6.21,2019-07-20,40.41448333333334
Goshen Gallop,M,6.21,2020-07-18,38.86666666666667
Goshen Gallop,M,6.21,2021-07-17,41.924816666666665
Goshen Gallop,M,6.21,2022-07-16,39.601483333333334
Goshen Gallop,M,6.21,2023-07-15,44.03333333333333
Grand Mesa Ultras,F,18.64,2019-07-27,174.9
Grand Mesa Ultras,F,18.64,2021-07-31,189.58333333333334
Grand Mesa Ultras,F,18.64,2022-07-30,188.21666666666667
Grand Mesa Ultras,F,18.64,2023-07-29,164.03333333333333
Grand Mesa Ultras,F,34.18,2019-07-27,369.1166666666667
Grand Mesa Ultras,F,34.18,2021-07-31,317.1333333333333
Grand Mesa Ultras,F,34.18,2022-07-30,374.51666666666665
Grand Mesa Ultras,F,34.18,2023-07-29,417.7
Grand Mesa Ultras,F,50.0,2019-07-27,612.0333333333333
Grand Mesa Ultras,F,50.0,2021-07-31,573.1166666666667
Grand Mesa Ultras,F,50.0,2022-07-30,688.65
Grand Mesa Ultras,F,50.0,2023-07-29,607.0333333333333
Grand Mesa Ultras,M,18.64,2019-07-27,156.73333333333332
Grand Mesa Ultras,M,18.64,2021-07-31,147.23333333333332
Grand Mesa Ultras,M,18.64,2022-07-30,137.16666666666666
Grand Mesa Ultras,M,18.64,2023-07-29,127.56666666666666
Grand Mesa Ultras,M,34.18,2019-07-27,289.6
Grand Mesa Ultras,M,34.18,2021-07-31,284.28333333333336
Grand Mesa Ultras,M,34.18,2022-07-30,363.9166666666667
Grand Mesa Ultras,M,34.18,2023-07-29,301.6
Grand Mesa Ultras,M,50.0,2019-07-27,451.46666666666664
Grand Mesa Ultras,M,50.0,2021-07-31,514.6
Grand Mesa Ultras,M,50.0,2022-07-30,543.9166666666666
Grand Mesa Ultras,M,50.0,2023-07-29,463.5833333333333
Grand Sand 15k,F,9.32,2022-07-10,74.09961666666666
Grand Sand 15k,F,9.32,2023-07-09,79.43308333333333
Grand Sand 15k,M,9.32,2022-07-10,64.81966666666666
Grand Sand 15k,M,9.32,2023-07-09,60.55825
Grayson Highlands 50 Mile / 50k / Half Marathon,F,8.0,2023-05-06,68.00323333333333
Grayson Highlands 50 Mile / 50k / Half Marathon,F,13.1,2019-05-04,126.91555
Grayson Highlands 50 Mile / 50k / Half Marathon,F,13.1,2020-09-19,113.78333333333333
Grayson Highlands 50 Mile / 50k / Half Marathon,F,13.1,2021-05-01,138.63333333333333
Grayson Highlands 50 Mile / 50k / Half Marathon,F,13.1,2022-05-07,143.16666666666666
Grayson Highlands 50 Mile / 50k / Half Marathon,F,13.1,2023-05-06,131.68735
Grayson Highlands 50 Mile / 50k / Half Marathon,F,31.07,2019-05-04,298.1609
Grayson Highlands 50 Mile / 50k / Half Marathon,F,31.07,2020-09-19,280.6666666666667
Grayson Highlands 50 Mile / 50k / Half Marathon,F,31.07,2021-05-01,241.3
Grayson Highlands 50 Mile / 50k / Half Marathon,F,31.07,2022-05-07,314.8333333333333
Grayson Highlands 50 Mile / 50k / Half Marathon,F,31.07,2023-05-06,315.1305
Grayson Highlands 50 Mile / 50k / Half Marathon,F,31.13,2020-09-19,334.0
Grayson Highlands 50 Mile / 50k / Half Marathon,F,50.0,2020-09-19,545.2833333333333
Grayson Highlands 50 Mile / 50k / Half Marathon,F,50.0,2021-05-01,500.06666666666666
Grayson Highlands 50 Mile / 50k / Half Marathon,F,50.0,2022-05-07,472.85043333333334
Grayson Highlands 50 Mile / 50k / Half Marathon,F,50.0,2023-05-06,615.9502333333334
Grayson Highlands 50 Mile / 50k / Half Marathon,M,8.0,2023-05-06,66.80706666666667
Grayson Highlands 50 Mile / 50k / Half Marathon,M,13.1,2019-05-04,102.7
Grayson Highlands 50 Mile / 50k / Half Marathon,M,13.1,2020-09-19,101.06666666666666
Grayson Highlands 50 Mile / 50k / Half Marathon,M,13.1,2021-05-01,139.38333333333333
Grayson Highlands 50 Mile / 50k / Half Marathon,M,13.1,2022-05-07,132.95
Grayson Highlands 50 Mile / 50k / Half Marathon,M,13.1,2023-05-06,112.36331666666666
Grayson Highlands 50 Mile / 50k / Half Marathon,M,13.2,2020-09-19,194.78333333333333
Grayson Highlands 50 Mile / 50k / Half Marathon,M,31.07,2019-05-04,259.6904166666667
Grayson Highlands 50 Mile / 50k / Half Marathon,M,31.07,2020-09-19,246.71666666666667
Grayson Highlands 50 Mile / 50k / Half Marathon,M,31.07,2021-05-01,239.03333333333333
Grayson Highlands 50 Mile / 50k / Half Marathon,M,31.07,2022-05-07,236.43333333333334
Grayson Highlands 50 Mile / 50k / Half Marathon,M,31.07,2023-05-06,261.7400166666667
Grayson Highlands 50 Mile / 50k / Half Marathon,M,31.13,2020-09-19,287.9166666666667
Grayson Highlands 50 Mile / 50k / Half Marathon,M,50.0,2020-09-19,421.06666666666666
Grayson Highlands 50 Mile / 50k / Half Marathon,M,50.0,2021-05-01,415.1166666666667
Grayson Highlands 50 Mile / 50k / Half Marathon,M,50.0,2022-05-07,449.02141666666665
Grayson Highlands 50 Mile / 50k / Half Marathon,M,50.0,2023-05-06,445.79525
Great Bend in the Hooch,F,5.0,2021-07-17,56.2778
Great Bend in the Hooch,F,5.0,2022-07-16,56.450783333333334
Great Bend in the Hooch,F,5.0,2023-07-15,57.03333333333333
Great Bend in the Hooch,F,12.0,2021-07-17,98.76285
Great Bend in the Hooch,F,12.0,2022-07-16,110.7745
Great Bend in the Hooch,F,12.0,2023-07-15,127.76666666666667
Great Bend in the Hooch,M,5.0,2021-07-17,38.26165
Great Bend in the Hooch,M,5.0,2022-07-16,50.5345
Great Bend in the Hooch,M,5.0,2023-07-15,51.56666666666667
Great Bend in the Hooch,M,12.0,2021-07-17,92.41765
Great Bend in the Hooch,M,12.0,2022-07-16,103.52465
Great Bend in the Hooch,M,12.0,2023-07-15,106.13333333333334
Great New York Running Exposition,F,62.14,2019-06-22,844.9333333333333
Great New York Running Exposition,F,62.14,2021-06-19,838.5166666666667
Great New York Running Exposition,F,62.14,2022-06-18,823.4166666666666
Great New York Running Exposition,F,62.14,2023-06-17,871.9166666666666
Great New York Running Exposition,F,100.0,2019-06-22,1011.4166666666666
Great New York Running Exposition,F,100.0,2021-06-19,1376.5833333333333
Great New York Running Exposition,F,100.0,2022-06-18,1082.6833333333334
Great New York Running Exposition,F,100.0,2023-06-17,1131.8833333333334
Great New York Running Exposition,M,62.14,2019-06-22,622.9
Great New York Running Exposition,M,62.14,2021-06-19,896.0
Great New York Running Exposition,M,62.14,2022-06-18,585.5
Great New York Running Exposition,M,62.14,2023-06-17,628.25
Great New York Running Exposition,M,100.0,2019-06-22,971.5666666666667
Great New York Running Exposition,M,100.0,2021-06-19,1004.4166666666666
Great New York Running Exposition,M,100.0,2022-06-18,1005.9833333333333
Great New York Running Exposition,M,100.0,2023-06-17,1073.5
Greater Roadrunner Trail Run,F,4.0,2022-04-30,41.916666666666664
Greater Roadrunner Trail Run,F,4.0,2023-05-06,39.68333333333333
Greater Roadrunner Trail Run,F,6.0,2022-04-30,53.766666666666666
Greater Roadrunner Trail Run,F,6.0,2023-05-06,53.61666666666667
Greater Roadrunner Trail Run,F,12.0,2022-04-30,110.41666666666667
Greater Roadrunner Trail Run,F,12.0,2023-05-06,149.93333333333334
Greater Roadrunner Trail Run,F,22.0,2023-05-06,269.9166666666667
Greater Roadrunner Trail Run,M,4.0,2022-04-30,30.166666666666668
Greater Roadrunner Trail Run,M,4.0,2023-05-06,32.3
Greater Roadrunner Trail Run,M,6.0,2022-04-30,52.7
Greater Roadrunner Trail Run,M,6.0,2023-05-06,56.583333333333336
Greater Roadrunner Trail Run,M,12.0,2022-04-30,107.93333333333334
Greater Roadrunner Trail Run,M,12.0,2023-05-06,123.15
Greater Roadrunner Trail Run,M,22.0,2023-05-06,212.36666666666667
Greenwood Furnace Trail Challenge,F,6.21,2023-05-07,84.43333333333334
Greenwood Furnace Trail Challenge,F,13.1,2019-05-05,116.36666666666666
Greenwood Furnace Trail Challenge,F,13.1,2021-05-02,131.88333333333333
Greenwood Furnace Trail Challenge,F,13.1,2022-05-01,128.43333333333334
Greenwood Furnace Trail Challenge,F,13.1,2023-05-07,120.91666666666667
Greenwood Furnace Trail Challenge,M,6.21,2023-05-07,64.9
Greenwood Furnace Trail Challenge,M,13.1,2019-05-05,111.78333333333333
Greenwood Furnace Trail Challenge,M,13.1,2021-05-02,109.51666666666667
Greenwood Furnace Trail Challenge,M,13.1,2022-05-01,101.16666666666667
Greenwood Furnace Trail Challenge,M,13.1,2023-05-07,103.83333333333333
Grey Rock Trail Runs,F,7.46,2019-07-13,79.96666666666667
Grey Rock Trail Runs,F,7.46,2022-07-09,84.0
Grey Rock Trail Runs,F,7.46,2023-07-08,79.4
Grey Rock Trail Runs,F,15.53,2019-07-13,162.6
Grey Rock Trail Runs,F,15.53,2022-07-09,174.73333333333332
Grey Rock Trail Runs,F,15.53,2023-07-08,177.33333333333334
Grey Rock Trail Runs,F,31.07,2019-07-13,327.76666666666665
Grey Rock Trail Runs,M,7.46,2019-07-13,54.083333333333336
Grey Rock Trail Runs,M,7.46,2022-07-09,57.666666666666664
Grey Rock Trail Runs,M,7.46,2023-07-08,75.3
Grey Rock Trail Runs,M,15.53,2019-07-13,148.78333333333333
Grey Rock Trail Runs,M,15.53,2022-07-09,140.4
Grey Rock Trail Runs,M,15.53,2023-07-08,179.0
Grey Rock Trail Runs,M,31.07,2019-07-13,285.1666666666667
Greylock Trail Race,F,13.1,2019-06-16,141.68333333333334
Greylock Trail Race,F,13.1,2022-06-19,141.2
Greylock Trail Race,F,13.1,2023-06-18,120.25
Greylock Trail Race,M,13.1,2019-06-16,109.23333333333333
Greylock Trail Race,M,13.1,2022-06-19,109.2
Greylock Trail Race,M,13.1,2023-06-18,117.15
Grit & Grind Series- Klaus Park Race #3,F,4.5,2021-04-10,39.766666666666666
Grit & Grind Series- Klaus Park Race #3,F,4.5,2022-05-07,42.2
Grit & Grind Series- Klaus Park Race #3,F,4.5,2023-05-13,42.61666666666667
Grit & Grind Series- Klaus Park Race #3,M,4.5,2021-04-10,35.28333333333333
Grit & Grind Series- Klaus Park Race #3,M,4.5,2022-05-07,33.05
Grit & Grind Series- Klaus Park Race #3,M,4.5,2023-05-13,28.783333333333335
Grizzly Peak Trail Run,F,6.21,2019-04-14,49.81666666666667
Grizzly Peak Trail Run,F,6.21,2022-05-14,45.983333333333334
Grizzly Peak Trail Run,F,13.1,2019-04-14,128.16666666666666
Grizzly Peak Trail Run,F,13.1,2022-05-14,160.66666666666666
Grizzly Peak Trail Run,F,13.1,2023-05-13,128.15
Grizzly Peak Trail Run,F,18.64,2019-04-14,197.66666666666666
Grizzly Peak Trail Run,F,18.64,2022-05-14,181.93333333333334
Grizzly Peak Trail Run,F,26.2,2019-04-14,315.68333333333334
Grizzly Peak Trail Run,F,26.2,2022-05-14,410.55
Grizzly Peak Trail Run,F,31.07,2019-04-14,376.85
Grizzly Peak Trail Run,F,31.07,2022-05-14,417.03333333333336
Grizzly Peak Trail Run,F,31.07,2023-05-13,407.28333333333336
Grizzly Peak Trail Run,M,6.21,2019-04-14,40.983333333333334
Grizzly Peak Trail Run,M,6.21,2022-05-14,39.38333333333333
Grizzly Peak Trail Run,M,13.1,2019-04-14,104.76666666666667
Grizzly Peak Trail Run,M,13.1,2022-05-14,105.55
Grizzly Peak Trail Run,M,13.1,2023-05-13,109.18333333333334
Grizzly Peak Trail Run,M,18.64,2019-04-14,162.63333333333333
Grizzly Peak Trail Run,M,18.64,2022-05-14,161.93333333333334
Grizzly Peak Trail Run,M,26.2,2019-04-14,306.0
Grizzly Peak Trail Run,M,26.2,2022-05-14,365.65
Grizzly Peak Trail Run,M,31.07,2019-04-14,288.81666666666666
Grizzly Peak Trail Run,M,31.07,2022-05-14,437.95
Grizzly Peak Trail Run,M,31.07,2023-05-13,392.46666666666664
Gunstock (Giddyup Pineland),F,31.07,2021-09-21,252.46666666666667
Gunstock (Giddyup Pineland),F,50.0,2021-09-21,566.55
Gunstock (Giddyup Pineland),F,50.0,2022-06-26,630.2
Gunstock (Giddyup Pineland),F,50.0,2023-06-25,538.2833333333333
Gunstock (Giddyup Pineland),M,31.07,2021-09-21,274.5833333333333
Gunstock (Giddyup Pineland),M,50.0,2021-09-21,468.26666666666665
Gunstock (Giddyup Pineland),M,50.0,2022-06-26,424.31666666666666
Gunstock (Giddyup Pineland),M,50.0,2023-06-25,473.1
Harding Hustle,F,9.32,2019-07-27,93.36666666666666
Harding Hustle,F,9.32,2022-07-30,104.41666666666667
Harding Hustle,F,9.32,2023-07-29,107.21666666666667
Harding Hustle,F,18.64,2019-07-27,182.81666666666666
Harding Hustle,F,18.64,2022-07-30,204.16666666666666
Harding Hustle,F,18.64,2023-07-29,226.25
Harding Hustle,F,31.07,2019-07-27,343.45
Harding Hustle,F,31.07,2022-07-30,320.5833333333333
Harding Hustle,F,31.07,2023-07-29,277.8666666666667
Harding Hustle,M,9.32,2019-07-27,64.73333333333333
Harding Hustle,M,9.32,2022-07-30,74.48333333333333
Harding Hustle,M,9.32,2023-07-29,64.08333333333333
Harding Hustle,M,18.64,2019-07-27,116.35
Harding Hustle,M,18.64,2022-07-30,148.83333333333334
Harding Hustle,M,18.64,2023-07-29,154.96666666666667
Harding Hustle,M,31.07,2019-07-27,278.05
Harding Hustle,M,31.07,2022-07-30,285.8
Harding Hustle,M,31.07,2023-07-29,271.46666666666664
Hardrock 100 Endurance Run,F,100.0,2021-07-16,1641.8
Hardrock 100 Endurance Run,F,100.0,2022-07-15,1604.6
Hardrock 100 Endurance Run,F,100.0,2023-07-14,1574.2
Hardrock 100 Endurance Run,M,100.0,2021-07-16,1305.8333333333333
Hardrock 100 Endurance Run,M,100.0,2022-07-15,1296.4
Hardrock 100 Endurance Run,M,100.0,2023-07-14,1380.5
Harriers Elk/Beaver,F,31.07,2019-05-11,234.85
Harriers Elk/Beaver,F,31.07,2022-05-14,307.3
